age,minutes_played,goals_per90,assists_per90,position,last_season,country_of_citizenship,market_value_in_eur,target_log,league_rank
40.0,6801.0,0.0926334362593736,0.0264666960741067,Midfield,2016,Netherlands,400000,12.899222326086994,6
40.0,7436.0,0.0242065626681011,0.0484131253362022,Defender,2015,Netherlands,450000,13.017005083966255,6
40.0,12361.0,0.0072809643232748,0.036404821616374,Defender,2017,Netherlands,200000,12.206077645517674,6
38.0,5164.0,0.557707203718048,0.191711851278079,Attack,2017,Italy,100000,11.51293546492023,2
40.0,8800.0,0.0,0.0511363636363636,Defender,2018,Brazil,25000,10.12667110305036,13
40.0,21782.0,0.1280874116242769,0.1322192636121568,Midfield,2020,Germany,100000,11.51293546492023,4
40.0,418.0,0.0,0.0,Goalkeeper,2022,Austria,50000,10.819798284210286,4
39.0,4663.0,0.1351061548359425,0.193008792622775,Attack,2017,Burkina Faso,500000,13.122365377402328,14
39.0,23533.0,0.0688395019759486,0.0803127523052734,Defender,2020,Sweden,400000,12.899222326086994,4
38.0,12501.0,0.0359971202303815,0.1439884809215262,Defender,2018,Germany,475000,13.07107218827772,4
38.0,15668.0,0.0574419198366096,0.0631861118202706,Midfield,2018,Belgium,400000,12.899222326086994,1
40.0,1200.0,0.075,0.075,Attack,2012,Algeria,200000,12.206077645517674,4
38.0,1501.0,0.0,0.0,Defender,2012,Netherlands,75000,11.225256725762891,6
39.0,23017.0,0.117304600947126,0.0312812269192336,Defender,2021,Netherlands,300000,12.611541086966117,6
40.0,3392.0,0.0,0.0,Defender,2015,Italy,150000,11.918397239722838,2
40.0,4746.0,0.0758533501896333,0.2465233881163084,Midfield,2015,Italy,25000,10.12667110305036,2
40.0,12588.0,0.0714966634890371,0.1072449952335557,Midfield,2018,Italy,500000,13.122365377402328,2
39.0,10408.0,0.0864719446579554,0.1037663335895465,Midfield,2017,Poland,1000000,13.815511557963774,4
38.0,7816.0,0.0,0.0,Goalkeeper,2024,Ukraine,100000,11.51293546492023,12
38.0,6783.0,0.1857585139318885,0.0530738611233967,Midfield,2018,Greece,800000,13.592368256649284,2
39.0,18168.0,0.0643989431968296,0.0099075297225891,Defender,2021,Greece,100000,11.51293546492023,9
37.0,3511.0,0.0,0.1538023355169467,Defender,2017,Bosnia-Herzegovina,25000,10.12667110305036,2
40.0,1980.0,0.0,0.0,Goalkeeper,2014,Serbia,200000,12.206077645517674,14
40.0,1421.0,0.0,0.0633356790992259,Defender,2013,North Macedonia,100000,11.51293546492023,1
39.0,666.0,0.2702702702702702,0.2702702702702702,Attack,2016,Germany,50000,10.819798284210286,4
40.0,16210.0,0.4108574953732264,0.2387415175817396,Attack,2019,Brazil,75000,11.225256725762891,4
39.0,4406.0,0.1225601452564684,0.1021334543803903,Midfield,2016,Belgium,300000,12.611541086966117,14
40.0,3537.0,0.0,0.0508905852417302,Defender,2015,Belgium,100000,11.51293546492023,6
40.0,5208.0,0.1728110599078341,0.1555299539170506,Attack,2013,Argentina,500000,13.122365377402328,2
40.0,1260.0,0.0,0.0,Goalkeeper,2017,Argentina,10000,9.210440366976515,3
38.0,853.0,0.1055099648300117,0.0,Midfield,2014,Argentina,10000,9.210440366976515,9
40.0,18493.0,0.0340669442491753,0.019466825285243,Defender,2020,Argentina,100000,11.51293546492023,14
37.0,30184.0,0.244500397561622,0.2653723827193215,Attack,2023,Argentina,2000000,14.508658238524095,3
40.0,20060.0,0.0403788634097706,0.0807577268195413,Defender,2019,Argentina,800000,13.592368256649284,1
39.0,735.0,0.0,0.0,Goalkeeper,2012,Greece,100000,11.51293546492023,9
39.0,16792.0,0.0160790852787041,0.0160790852787041,Midfield,2019,Switzerland,1200000,13.997832948091215,4
40.0,22330.0,0.1773399014778325,0.2821316614420062,Midfield,2021,Argentina,200000,12.206077645517674,8
38.0,4766.0,0.0566512798992866,0.0944187998321443,Defender,2015,Austria,400000,12.899222326086994,4
39.0,5946.0,0.0151362260343087,0.0,Defender,2017,Belgium,150000,11.918397239722838,14
36.0,16538.0,0.0272100616761397,0.1142822590397871,Defender,2021,Denmark,100000,11.51293546492023,10
40.0,461.0,0.0,0.0,Defender,2014,Brazil,300000,12.611541086966117,7
30.0,8064.0,0.1339285714285714,0.1339285714285714,Attack,2021,France,1000000,13.815511557963774,5
38.0,27450.0,0.0327868852459016,0.1508196721311475,Midfield,2023,Mexico,1000000,13.815511557963774,3
39.0,10175.0,0.0619164619164619,0.168058968058968,Midfield,2021,Netherlands,100000,11.51293546492023,6
40.0,16666.0,0.0108004320172806,0.0216008640345613,Defender,2018,Belgium,300000,12.611541086966117,14
40.0,6972.0,0.0645438898450946,0.0903614457831325,Midfield,2016,DR Congo,200000,12.206077645517674,5
39.0,3020.0,0.119205298013245,0.0596026490066225,Defender,2014,Senegal,100000,11.51293546492023,7
40.0,6309.0,0.028530670470756,0.0427960057061341,Midfield,2019,Poland,175000,12.07254696717504,4
39.0,1260.0,0.0,0.0,Goalkeeper,2018,Denmark,100000,11.51293546492023,10
40.0,55.0,0.0,0.0,Attack,2013,England,200000,12.206077645517674,1
40.0,4361.0,0.0825498738821371,0.0825498738821371,Defender,2015,Czech Republic,150000,11.918397239722838,8
40.0,1170.0,0.0,0.0,Defender,2012,Czech Republic,250000,12.429220196836384,4
33.0,2418.0,0.0,0.1861042183622828,Midfield,2017,Gabon,175000,12.07254696717504,9
38.0,33007.0,0.0763474414518132,0.0708940527766837,Defender,2023,Scotland,50000,10.819798284210286,11
38.0,2119.0,0.0424728645587541,0.0424728645587541,Defender,2012,Scotland,250000,12.429220196836384,11
36.0,21773.0,0.0,0.0,Goalkeeper,2020,Germany,700000,13.45883704259595,4
39.0,5117.0,0.1231190150478796,0.4045339065858901,Attack,2022,Ireland,150000,11.918397239722838,11
39.0,0.0,0.0,0.0,Goalkeeper,2013,Germany,50000,10.819798284210286,4
38.0,12507.0,0.2518589589829695,0.2302710482130007,Attack,2021,Turkey,100000,11.51293546492023,8
38.0,9403.0,0.0,0.0861427204083803,Defender,2020,Turkey,25000,10.12667110305036,8
38.0,178.0,0.0,0.0,Midfield,2012,Scotland,100000,11.51293546492023,11
37.0,2567.0,0.4207245812232177,0.1051811453058044,Attack,2016,Scotland,150000,11.918397239722838,11
39.0,180.0,0.0,0.0,Goalkeeper,2013,Scotland,200000,12.206077645517674,11
39.0,1811.0,0.0,0.0,Midfield,2012,Scotland,150000,11.918397239722838,11
38.0,19391.0,0.0371306276107472,0.023206642256717,Defender,2021,Scotland,175000,12.07254696717504,11
40.0,2054.0,0.0,0.0438169425511197,Midfield,2014,Cote d'Ivoire,450000,13.017005083966255,9
40.0,4295.0,0.0628637951105937,0.0628637951105937,Defender,2014,Scotland,200000,12.206077645517674,11
39.0,0.0,0.0,0.0,Goalkeeper,2012,Scotland,225000,12.323860125621126,11
40.0,255.0,0.0,0.0,Midfield,2016,Netherlands,150000,11.918397239722838,6
28.0,0.0,0.0,0.0,Goalkeeper,2015,Romania,175000,12.07254696717504,2
40.0,1207.0,0.0745650372825186,0.0745650372825186,Defender,2013,France,200000,12.206077645517674,14
40.0,3510.0,0.0,0.0,Goalkeeper,2015,England,100000,11.51293546492023,11
40.0,22508.0,0.0439843611160476,0.1079616136484805,Defender,2018,Brazil,300000,12.611541086966117,3
39.0,3063.0,0.0,0.0,Goalkeeper,2021,Germany,300000,12.611541086966117,4
38.0,10409.0,0.2680372754347199,0.3285618215006244,Attack,2018,Italy,200000,12.206077645517674,8
40.0,6589.0,0.0409773865533464,0.0956139019578084,Defender,2016,Italy,50000,10.819798284210286,2
40.0,15465.0,0.011639185257032,0.017458777885548,Midfield,2021,Switzerland,300000,12.611541086966117,2
39.0,4694.0,0.0191734128674904,0.0191734128674904,Defender,2014,Cameroon,350000,12.765691290604371,9
40.0,6706.0,0.2147330748583358,0.2549955263942738,Midfield,2017,Belgium,200000,12.206077645517674,14
39.0,2852.0,0.0631136044880785,0.3155680224403926,Attack,2015,France,1000000,13.815511557963774,1
40.0,5409.0,0.0831946755407653,0.1164725457570715,Midfield,2015,Italy,100000,11.51293546492023,2
40.0,16536.0,0.1415094339622641,0.0598693759071117,Midfield,2019,Italy,150000,11.918397239722838,2
38.0,0.0,0.0,0.0,Attack,2015,Italy,25000,10.12667110305036,2
40.0,9031.0,0.0697597165319455,0.0697597165319455,Defender,2018,Belgium,200000,12.206077645517674,5
40.0,3389.0,0.2655650634405429,0.1062260253762171,Attack,2015,Cote d'Ivoire,400000,12.899222326086994,14
39.0,6011.0,0.179670603892863,0.0449176509732157,Midfield,2020,Belgium,150000,11.918397239722838,14
40.0,8587.0,0.1781763130313264,0.2096191918015605,Midfield,2017,Tunisia,250000,12.429220196836384,14
39.0,22666.0,0.1350039707050207,0.1270625606635489,Defender,2020,Brazil,200000,12.206077645517674,9
39.0,12048.0,0.5004980079681275,0.1568725099601593,Attack,2017,Senegal,100000,11.51293546492023,8
40.0,24625.0,0.0365482233502538,0.0255837563451776,Defender,2020,France,200000,12.206077645517674,5
40.0,16745.0,0.6342191699014632,0.1021200358315915,Attack,2022,France,650000,13.384729180332174,8
40.0,22541.0,0.0718690386406991,0.0319417949514218,Defender,2019,France,1200000,13.997832948091215,5
39.0,611.0,0.0,0.1472995090016366,Missing,2012,Morocco,350000,12.765691290604371,5
40.0,3330.0,0.0,0.0,Goalkeeper,2016,France,400000,12.899222326086994,5
40.0,0.0,0.0,0.0,Defender,2013,Denmark,100000,11.51293546492023,10
40.0,2104.0,0.0427756653992395,0.0855513307984791,Midfield,2013,Denmark,150000,11.918397239722838,10
39.0,13178.0,0.0341478221277887,0.0409773865533464,Midfield,2019,Denmark,150000,11.918397239722838,10
40.0,9787.0,0.2023091856544395,0.1563298252784306,Midfield,2019,Denmark,250000,12.429220196836384,10
39.0,2520.0,0.0,0.0,Goalkeeper,2015,Denmark,250000,12.429220196836384,10
39.0,2883.0,0.0312174817898022,0.1560874089490114,Defender,2016,Denmark,250000,12.429220196836384,10
40.0,889.0,0.0,0.0,Midfield,2013,Nigeria,300000,12.611541086966117,10
40.0,204.0,0.0,0.0,Defender,2012,Denmark,200000,12.206077645517674,10
40.0,5942.0,0.0454392460451026,0.0454392460451026,Midfield,2015,Denmark,100000,11.51293546492023,10
39.0,2445.0,0.0368098159509202,0.0368098159509202,Defender,2016,Germany,100000,11.51293546492023,9
40.0,1565.0,0.0575079872204472,0.1150159744408945,Midfield,2014,Italy,100000,11.51293546492023,2
39.0,14168.0,0.0254093732354601,0.01270468661773,Defender,2018,Scotland,250000,12.429220196836384,11
39.0,800.0,0.0,0.1124999999999999,Attack,2018,Scotland,225000,12.323860125621126,11
38.0,15218.0,0.171507425417269,0.1833355237219082,Attack,2022,Scotland,300000,12.611541086966117,11
38.0,27745.0,0.0,0.0032438277167057,Goalkeeper,2023,France,600000,13.304686600863562,2
40.0,2603.0,0.0691509796388782,0.0345754898194391,Defender,2013,Guadeloupe,250000,12.429220196836384,5
31.0,33.0,0.0,0.0,Attack,2012,Switzerland,1500000,14.220976332738882,2
40.0,917.0,0.0,0.0,Defender,2016,Brazil,25000,10.12667110305036,14
38.0,2360.0,0.0,0.0381355932203389,Midfield,2021,Scotland,400000,12.899222326086994,11
40.0,565.0,0.0,0.1592920353982301,Attack,2013,Russia,50000,10.819798284210286,13
38.0,2633.0,0.1367261678693505,0.1025446259020129,Attack,2013,North Macedonia,400000,12.899222326086994,14
38.0,1764.0,0.0,0.0,Defender,2014,Scotland,125000,11.736077016252436,11
38.0,6.0,0.0,0.0,Midfield,2012,Scotland,175000,12.07254696717504,11
40.0,1376.0,0.130813953488372,0.0,Attack,2013,Brazil,900000,13.71015115341694,5
40.0,0.0,0.0,0.0,Midfield,2013,Italy,25000,10.12667110305036,2
40.0,13608.0,0.2314814814814815,0.1256613756613756,Attack,2020,Denmark,200000,12.206077645517674,10
40.0,8807.0,0.0715340070398546,0.0408765754513455,Defender,2015,Denmark,4000000,15.201805169084134,10
38.0,223.0,0.0,0.4035874439461883,Attack,2016,Denmark,100000,11.51293546492023,10
40.0,28991.0,0.0,0.0031044117139802,Goalkeeper,2024,Denmark,100000,11.51293546492023,10
40.0,2877.0,0.0312825860271115,0.0,Midfield,2012,Denmark,150000,11.918397239722838,10
40.0,6156.0,0.0730994152046783,0.0292397660818713,Defender,2014,Denmark,150000,11.918397239722838,10
39.0,3128.0,0.2877237851662404,0.1150895140664961,Midfield,2014,Denmark,400000,12.899222326086994,10
39.0,7508.0,0.0599360681939264,0.0958977091102823,Midfield,2018,Denmark,50000,10.819798284210286,10
40.0,4115.0,0.0,0.0,Goalkeeper,2022,Denmark,300000,12.611541086966117,10
40.0,12116.0,0.0594255529877847,0.0148563882469461,Defender,2018,Denmark,300000,12.611541086966117,10
40.0,5335.0,0.0337394564198687,0.0168697282099343,Defender,2015,Denmark,500000,13.122365377402328,10
39.0,1721.0,0.2614758861127251,0.052295177222545,Attack,2012,Brazil,150000,11.918397239722838,2
39.0,2300.0,0.0,0.0,Defender,2014,Turkey,50000,10.819798284210286,8
40.0,10913.0,0.1896820306056996,0.2721524786951342,Midfield,2018,Denmark,200000,12.206077645517674,10
38.0,2610.0,0.0,0.0,Goalkeeper,2013,Faroe Islands,25000,10.12667110305036,11
40.0,7589.0,0.0474370799841876,0.0830148899723283,Defender,2018,Denmark,250000,12.429220196836384,10
39.0,8317.0,0.173139353132139,0.1623181435613803,Attack,2017,Denmark,100000,11.51293546492023,10
40.0,5808.0,0.0,0.0464876033057851,Defender,2015,Spain,100000,11.51293546492023,3
40.0,2004.0,0.1796407185628742,0.1347305389221557,Attack,2014,Brazil,25000,10.12667110305036,2
40.0,9105.0,0.0395387149917627,0.0593080724876441,Defender,2019,Ukraine,100000,11.51293546492023,12
39.0,3643.0,0.1482294811968158,0.1235245676640132,Midfield,2014,Denmark,50000,10.819798284210286,10
36.0,7265.0,0.0,0.0123881624225739,Defender,2014,Czech Republic,100000,11.51293546492023,12
38.0,543.0,0.4972375690607735,0.3314917127071823,Attack,2014,Denmark,250000,12.429220196836384,10
33.0,14786.0,0.3591234951981604,0.0973894224266197,Attack,2023,Germany,600000,13.304686600863562,6
40.0,9316.0,0.0579647917561185,0.0966079862601975,Midfield,2015,Denmark,150000,11.918397239722838,10
40.0,9416.0,0.1433729821580288,0.1911639762107052,Attack,2015,Sweden,300000,12.611541086966117,8
34.0,3000.0,0.0,0.0,Goalkeeper,2015,Czech Republic,50000,10.819798284210286,11
39.0,10607.0,0.2121240690110304,0.0848496276044121,Attack,2018,France,150000,11.918397239722838,8
37.0,1504.0,0.0,0.1795212765957446,Defender,2017,Switzerland,50000,10.819798284210286,5
40.0,7698.0,0.0350740452065471,0.0350740452065471,Midfield,2018,France,2500000,14.731801689838347,5
39.0,10756.0,0.0,0.0083674228337672,Goalkeeper,2016,France,1000000,13.815511557963774,5
40.0,38811.0,0.0,0.0023189302002009,Goalkeeper,2024,France,700000,13.45883704259595,5
40.0,5242.0,0.2575352918733308,0.1545211751239984,Attack,2016,France,400000,12.899222326086994,5
40.0,10071.0,0.6076854334226988,0.098302055406613,Attack,2020,France,150000,11.918397239722838,14
38.0,1807.0,0.0498063087991145,0.0996126175982291,Defender,2013,Guinea,100000,11.51293546492023,14
40.0,6182.0,0.2911679068262698,0.0873503720478809,Midfield,2015,Sweden,500000,13.122365377402328,10
40.0,4584.0,0.0,0.0,Goalkeeper,2015,Italy,400000,12.899222326086994,4
38.0,657.0,0.547945205479452,0.4109589041095891,Midfield,2015,Ukraine,150000,11.918397239722838,12
40.0,5318.0,0.0,0.0,Goalkeeper,2017,France,500000,13.122365377402328,5
40.0,16108.0,0.0,0.0,Goalkeeper,2022,Norway,300000,12.611541086966117,4
40.0,24933.0,0.0758031524485621,0.025267717482854,Defender,2020,Slovakia,350000,12.765691290604371,8
38.0,17935.0,0.025090604962364,0.0200724839698912,Defender,2023,Portugal,100000,11.51293546492023,7
40.0,5895.0,0.0,0.0,Goalkeeper,2018,Greece,100000,11.51293546492023,9
39.0,302.0,0.0,0.5960264900662251,Midfield,2012,Germany,50000,10.819798284210286,4
40.0,1087.0,0.0,0.0,Defender,2012,Slovenia,25000,10.12667110305036,14
39.0,22407.0,0.0,0.0,Goalkeeper,2022,Unknown,300000,12.611541086966117,8
39.0,2749.0,0.5238268461258639,0.0,Attack,2013,Israel,150000,11.918397239722838,5
38.0,693.0,0.2597402597402597,0.0,Attack,2015,Bulgaria,25000,10.12667110305036,9
37.0,4080.0,0.0,0.0,Goalkeeper,2015,Bulgaria,200000,12.206077645517674,8
39.0,19355.0,0.3952467062774477,0.3487470937742186,Midfield,2022,Israel,400000,12.899222326086994,14
39.0,3633.0,0.0495458298926507,0.0990916597853014,Midfield,2015,Netherlands,100000,11.51293546492023,8
40.0,2928.0,0.0,0.0614754098360655,Defender,2014,Croatia,250000,12.429220196836384,14
40.0,1100.0,0.0,0.0,Midfield,2016,England,350000,12.765691290604371,1
39.0,498.0,0.0,0.7228915662650602,Attack,2017,England,225000,12.323860125621126,11
39.0,2781.0,0.0323624595469255,0.0,Defender,2014,Ireland,400000,12.899222326086994,1
39.0,13.0,0.0,0.0,Defender,2018,United States,500000,13.122365377402328,11
38.0,6840.0,0.2236842105263158,0.1052631578947368,Midfield,2017,Russia,50000,10.819798284210286,13
40.0,4297.0,0.0209448452408657,0.0418896904817314,Defender,2017,Portugal,50000,10.819798284210286,7
39.0,110.0,0.0,0.0,Midfield,2012,Greece,125000,11.736077016252436,9
38.0,7527.0,0.0,0.0,Goalkeeper,2024,Angola,100000,11.51293546492023,7
39.0,694.0,0.0,0.1296829971181556,Midfield,2015,Curacao,100000,11.51293546492023,11
38.0,18929.0,0.057055311955201,0.0475460932960008,Defender,2021,Russia,250000,12.429220196836384,13
40.0,3731.0,0.0241222192441704,0.0,Defender,2013,North Macedonia,50000,10.819798284210286,12
40.0,8987.0,0.1101591187270501,0.0901301880494047,Defender,2019,Greece,400000,12.899222326086994,9
40.0,603.0,0.1492537313432835,0.0,Defender,2013,Russia,50000,10.819798284210286,13
40.0,9516.0,0.0,0.0662042875157629,Defender,2018,Russia,25000,10.12667110305036,13
40.0,4159.0,0.1081990863188266,0.1731185381101226,Midfield,2014,Portugal,750000,13.527829818844936,7
38.0,712.0,0.1264044943820224,0.2528089887640449,Attack,2013,Romania,300000,12.611541086966117,5
40.0,5843.0,0.0308060927605682,0.0,Defender,2015,Portugal,125000,11.736077016252436,7
40.0,1110.0,0.0,0.0,Goalkeeper,2019,Portugal,50000,10.819798284210286,7
40.0,8259.0,0.0,0.0,Goalkeeper,2023,Portugal,50000,10.819798284210286,7
39.0,1592.0,0.1695979899497487,0.0,Attack,2016,England,500000,13.122365377402328,1
39.0,9709.0,0.0463487485837882,0.1668554949016376,Midfield,2018,Scotland,250000,12.429220196836384,11
40.0,0.0,0.0,0.0,Attack,2012,Spain,200000,12.206077645517674,2
37.0,12603.0,0.1285408236134253,0.1856700785527255,Attack,2019,Netherlands,400000,12.899222326086994,6
38.0,6517.0,0.0138100352923124,0.1381003529231241,Midfield,2017,Serbia,325000,12.691583538230216,3
40.0,2253.0,0.199733688415446,0.3195739014647137,Attack,2014,Germany,150000,11.918397239722838,4
38.0,34474.0,0.2245170273249405,0.2715089632766723,Midfield,2023,Italy,1000000,13.815511557963774,2
38.0,32905.0,0.0,0.0027351466342501,Goalkeeper,2023,Italy,275000,12.524530013005734,8
40.0,16848.0,0.0854700854700854,0.0587606837606837,Midfield,2017,Morocco,275000,12.524530013005734,6
38.0,493.0,0.0,0.0,Defender,2013,Montenegro,50000,10.819798284210286,1
39.0,38903.0,0.1781353623113898,0.0439554790119013,Defender,2023,Spain,2500000,14.731801689838347,3
39.0,1580.0,0.0,0.0,Midfield,2013,Czech Republic,100000,11.51293546492023,9
38.0,12809.0,0.0843157155125302,0.112420954016707,Midfield,2019,Greece,400000,12.899222326086994,9
40.0,23306.0,0.0579249978546297,0.1776366600875311,Defender,2020,Poland,750000,13.527829818844936,4
38.0,16754.0,0.0376029604870478,0.016115554494449,Defender,2023,Ukraine,100000,11.51293546492023,12
39.0,25357.0,0.0106479473123792,0.1171274204361714,Defender,2023,Ukraine,100000,11.51293546492023,13
40.0,6986.0,0.322072716862296,0.1030632693959347,Attack,2015,Croatia,50000,10.819798284210286,1
39.0,18.0,0.0,0.0,Attack,2015,Georgia,50000,10.819798284210286,10
39.0,996.0,0.0,0.2710843373493976,Midfield,2012,Georgia,100000,11.51293546492023,13
39.0,10059.0,0.0357888458097226,0.0268416343572919,Midfield,2015,Georgia,350000,12.765691290604371,12
40.0,2032.0,0.1771653543307086,0.0,Defender,2014,Nigeria,800000,13.592368256649284,12
38.0,187.0,0.481283422459893,0.0,Attack,2012,Austria,150000,11.918397239722838,4
36.0,310.0,0.0,0.0,Attack,2020,Ukraine,100000,11.51293546492023,12
